Frame No,Start,End,latitude,Longitude,Altitude,Speed,Distance
324,"00:10,777","00:10,810",9.364664,80.089720,123.257,12.10206593933449,0.0
325,"00:10,810","00:10,844",9.364664,80.089720,123.257,12.10206593933449,0.0
326,"00:10,844","00:10,877",9.364657,80.089729,123.239,12.10206593933449,0.0013283619847132956
327,"00:10,877","00:10,910",9.364657,80.089729,123.239,12.101652779682617,0.0
328,"00:10,910","00:10,944",9.364657,80.089729,123.239,12.101652779682617,0.0
329,"00:10,944","00:10,977",9.364657,80.089729,123.239,12.101652779682617,0.0
330,"00:10,977","00:11,010",9.364651,80.089738,123.254,12.101652779682617,0.001259019942286042
331,"00:11,010","00:11,044",9.364651,80.089738,123.254,12.101652779682617,0.0
332,"00:11,044","00:11,077",9.364644,80.089747,123.238,12.101652779682617,0.001328362016527023
333,"00:11,077","00:11,111",9.364644,80.089747,123.238,12.101652779682617,0.0
334,"00:11,111","00:11,144",9.364644,80.089747,123.238,12.101652779682617,0.0
335,"00:11,144","00:11,177",9.364638,80.089756,123.242,12.101652779682617,0.0012590199735127362
336,"00:11,177","00:11,211",9.364638,80.089756,123.242,12.101652779682617,0.0
337,"00:11,211","00:11,244",9.364638,80.089756,123.242,12.101652779682617,0.0
338,"00:11,244","00:11,277",9.364632,80.089764,123.217,12.101652779682617,0.0011647851646501355
339,"00:11,277","00:11,311",9.364632,80.089764,123.217,12.101652779682617,0.0
340,"00:11,311","00:11,344",9.364632,80.089764,123.217,12.101652779682617,0.0
341,"00:11,344","00:11,378",9.364625,80.089773,123.224,12.101652779682617,0.0013283620602888625
342,"00:11,378","00:11,411",9.364625,80.089773,123.224,12.101652779682617,0.0
343,"00:11,411","00:11,444",9.364625,80.089773,123.224,12.101652779682617,0.0
344,"00:11,444","00:11,478",9.364618,80.089784,123.200,12.101652779682617,0.0015172256733141768
345,"00:11,478","00:11,511",9.364618,80.089784,123.200,12.101652779682617,0.0
346,"00:11,511","00:11,544",9.364618,80.089784,123.200,12.101652779682617,0.0
347,"00:11,544","00:11,578",9.364611,80.089793,123.209,12.101652779682617,0.0013283620943449464
348,"00:11,578","00:11,611",9.364611,80.089793,123.209,12.101652779682617,0.0
349,"00:11,611","00:11,644",9.364611,80.089793,123.209,12.101652779682617,0.0
350,"00:11,644","00:11,678",9.364605,80.089801,123.192,12.101652779682617,0.0011647852210735386
351,"00:11,678","00:11,711",9.364605,80.089801,123.192,12.020815280171307,0.0
352,"00:11,711","00:11,745",9.364605,80.089801,123.192,12.020815280171307,0.0
353,"00:11,745","00:11,778",9.364598,80.089810,123.207,12.020815280171307,0.001328362125000418
354,"00:11,778","00:11,811",9.364598,80.089810,123.207,12.020815280171307,0.0
355,"00:11,811","00:11,845",9.364598,80.089810,123.207,12.020815280171307,0.0
356,"00:11,845","00:11,878",9.364593,80.089818,123.188,12.020815280171307,0.0010976850633465749
357,"00:11,878","00:11,911",9.364593,80.089818,123.188,12.020815280171307,0.0
358,"00:11,911","00:11,945",9.364593,80.089818,123.188,12.020815280171307,0.0
359,"00:11,945","00:11,978",9.364586,80.089827,123.199,12.020815280171307,0.0013283621522552874
360,"00:11,978","00:12,012",9.364586,80.089827,123.199,11.94026800369238,0.0
361,"00:12,012","00:12,045",9.364586,80.089827,123.199,11.94026800369238,0.0
362,"00:12,045","00:12,078",9.364579,80.089837,123.179,11.94026800369238,0.001421205257230302
363,"00:12,078","00:12,112",9.364579,80.089837,123.179,11.94026800369238,0.0
364,"00:12,112","00:12,145",9.364579,80.089837,123.179,11.94026800369238,0.0
365,"00:12,145","00:12,178",9.364573,80.089846,123.192,11.94026800369238,0.0012590201352320387
366,"00:12,178","00:12,212",9.364573,80.089846,123.192,11.940686747419512,0.0
367,"00:12,212","00:12,245",9.364573,80.089846,123.192,11.940686747419512,0.0
368,"00:12,245","00:12,278",9.364566,80.089854,123.170,11.94026800369238,0.0012394108248133136
369,"00:12,278","00:12,312",9.364566,80.089854,123.170,11.94026800369238,0.0
370,"00:12,312","00:12,345",9.364566,80.089854,123.170,11.94026800369238,0.0
371,"00:12,345","00:12,379",9.364560,80.089863,123.184,11.94026800369238,0.0012590201685884722
372,"00:12,379","00:12,412",9.364560,80.089863,123.184,11.94026800369238,0.0
373,"00:12,412","00:12,445",9.364560,80.089863,123.184,11.94026800369238,0.0
374,"00:12,445","00:12,479",9.364553,80.089872,123.166,11.94026800369238,0.0013283622300727378
375,"00:12,479","00:12,512",9.364553,80.089872,123.166,11.94026800369238,0.0
376,"00:12,512","00:12,545",9.364553,80.089872,123.166,11.94026800369238,0.0
377,"00:12,545","00:12,579",9.364547,80.089880,123.181,11.94026800369238,0.0011647853442019634
378,"00:12,579","00:12,612",9.364547,80.089880,123.181,11.94026800369238,0.0
379,"00:12,612","00:12,645",9.364547,80.089880,123.181,11.94026800369238,0.0
380,"00:12,645","00:12,679",9.364541,80.089889,123.170,11.94026800369238,0.0012590202172910758
381,"00:12,679","00:12,712",9.364541,80.089889,123.170,11.94026800369238,0.0
382,"00:12,712","00:12,746",9.364541,80.089889,123.170,11.94026800369238,0.0
383,"00:12,746","00:12,779",9.364534,80.089898,123.190,11.94026800369238,0.001328362275803399
384,"00:12,779","00:12,812",9.364534,80.089898,123.190,11.94026800369238,0.0
385,"00:12,812","00:12,846",9.364534,80.089898,123.190,11.94026800369238,0.0
386,"00:12,846","00:12,879",9.364528,80.089907,123.173,11.94026800369238,0.0012590202471909095
387,"00:12,879","00:12,912",9.364528,80.089907,123.173,11.94026800369238,0.0
388,"00:12,912","00:12,946",9.364528,80.089907,123.173,11.94026800369238,0.0
389,"00:12,946","00:12,979",9.364521,80.089915,123.183,11.94026800369238,0.0012394109146741737
390,"00:12,979","00:13,012",9.364521,80.089915,123.183,11.94026800369238,0.0
391,"00:13,012","00:13,046",9.364521,80.089915,123.183,11.94026800369238,0.0
392,"00:13,046","00:13,079",9.364515,80.089924,123.163,11.94026800369238,0.0012590202805471905
393,"00:13,079","00:13,113",9.364515,80.089924,123.163,11.94026800369238,0.0
394,"00:13,113","00:13,146",9.364515,80.089924,123.163,11.94026800369238,0.0
395,"00:13,146","00:13,179",9.364509,80.089933,123.174,11.94026800369238,0.00125902029690606
396,"00:13,179","00:13,213",9.364509,80.089933,123.174,11.94026800369238,0.0
397,"00:13,213","00:13,246",9.364509,80.089933,123.174,11.94026800369238,0.0
398,"00:13,246","00:13,279",9.364502,80.089942,123.152,11.881077392223316,0.0013283623490617767
399,"00:13,279","00:13,313",9.364502,80.089942,123.152,11.881077392223316,0.0
400,"00:13,313","00:13,346",9.364502,80.089942,123.152,11.881077392223316,0.0
401,"00:13,346","00:13,380",9.364496,80.089950,123.165,11.881077392223316,0.0011647854537428512
402,"00:13,380","00:13,413",9.364496,80.089950,123.165,11.881077392223316,0.0
403,"00:13,413","00:13,446",9.364496,80.089950,123.165,11.881077392223316,0.0
404,"00:13,446","00:13,480",9.364489,80.089959,123.145,11.94026800369238,0.001328362380990663
405,"00:13,480","00:13,513",9.364489,80.089959,123.145,11.94026800369238,0.0
406,"00:13,513","00:13,546",9.364489,80.089959,123.145,11.94026800369238,0.0
407,"00:13,546","00:13,580",9.364483,80.089968,123.152,11.94026800369238,0.0012590203614884442
408,"00:13,580","00:13,613",9.364483,80.089968,123.152,11.94026800369238,0.0
409,"00:13,613","00:13,646",9.364483,80.089968,123.152,11.94026800369238,0.0
410,"00:13,646","00:13,680",9.364477,80.089976,123.134,11.94026800369238,0.0011647854929406835
411,"00:13,680","00:13,713",9.364477,80.089976,123.134,11.94026800369238,0.0
412,"00:13,713","00:13,747",9.364477,80.089976,123.134,11.94026800369238,0.0
413,"00:13,747","00:13,780",9.364470,80.089985,123.148,11.94026800369238,0.0013283624256785714
414,"00:13,780","00:13,813",9.364470,80.089985,123.148,11.94026800369238,0.0
415,"00:13,813","00:13,847",9.364470,80.089985,123.148,11.94026800369238,0.0
416,"00:13,847","00:13,880",9.364464,80.089994,123.131,11.94026800369238,0.0012590204088641795
417,"00:13,880","00:13,913",9.364464,80.089994,123.131,11.94026800369238,0.0
418,"00:13,913","00:13,947",9.364464,80.089994,123.131,11.94026800369238,0.0
419,"00:13,947","00:13,980",9.364458,80.090002,123.143,11.94026800369238,0.001164785533199378
420,"00:13,980","00:14,014",9.364458,80.090002,123.143,11.881077392223316,0.0
421,"00:14,014","00:14,047",9.364458,80.090002,123.143,11.881077392223316,0.0
422,"00:14,047","00:14,080",9.364451,80.090011,123.128,11.881077392223316,0.0013283624717558115
423,"00:14,080","00:14,114",9.364451,80.090011,123.128,11.881077392223316,0.0
424,"00:14,114","00:14,147",9.364451,80.090011,123.128,11.881077392223316,0.0
425,"00:14,147","00:14,180",9.364445,80.090020,123.144,11.881077392223316,0.0012590204536914401
426,"00:14,180","00:14,214",9.364445,80.090020,123.144,11.881077392223316,0.0
427,"00:14,214","00:14,247",9.364445,80.090020,123.144,11.881077392223316,0.0
428,"00:14,247","00:14,280",9.364438,80.090029,123.131,11.881077392223316,0.001328362502295114
429,"00:14,280","00:14,314",9.364438,80.090029,123.131,11.881077392223316,0.0
430,"00:14,314","00:14,347",9.364438,80.090029,123.131,11.881077392223316,0.0
431,"00:14,347","00:14,381",9.364432,80.090038,123.143,11.881077392223316,0.0012590204871520336
432,"00:14,381","00:14,414",9.364432,80.090038,123.143,11.881077392223316,0.0
433,"00:14,414","00:14,447",9.364432,80.090038,123.143,11.881077392223316,0.0
434,"00:14,447","00:14,481",9.364425,80.090046,123.125,11.881077392223316,0.001239411105272617
435,"00:14,481","00:14,514",9.364425,80.090046,123.125,11.881077392223316,0.0
436,"00:14,514","00:14,547",9.364425,80.090046,123.125,11.881077392223316,0.0
437,"00:14,547","00:14,581",9.364419,80.090055,123.136,11.881077392223316,0.0012590205207171766
438,"00:14,581","00:14,614",9.364419,80.090055,123.136,11.94026800369238,0.0
439,"00:14,614","00:14,647",9.364419,80.090055,123.136,11.94026800369238,0.0
440,"00:14,647","00:14,681",9.364413,80.090064,123.118,11.94026800369238,0.001259020534422922
441,"00:14,681","00:14,714",9.364413,80.090064,123.118,11.94026800369238,0.0
442,"00:14,714","00:14,748",9.364413,80.090064,123.118,11.94026800369238,0.0
443,"00:14,748","00:14,781",9.364406,80.090073,123.127,11.94026800369238,0.001328362576595185
444,"00:14,781","00:14,814",9.364406,80.090073,123.127,11.94026800369238,0.0
445,"00:14,814","00:14,848",9.364406,80.090073,123.127,11.94026800369238,0.0
446,"00:14,848","00:14,881",9.364400,80.090081,123.108,11.94026800369238,0.0011647856566650713
447,"00:14,881","00:14,914",9.364400,80.090081,123.108,11.94026800369238,0.0
448,"00:14,914","00:14,948",9.364400,80.090081,123.108,11.94026800369238,0.0
449,"00:14,948","00:14,981",9.364394,80.090090,123.120,11.94026800369238,0.001259020582811016
450,"00:14,981","00:15,014",9.364394,80.090090,123.120,11.94026800369238,0.0
451,"00:15,014","00:15,048",9.364394,80.090090,123.120,11.94026800369238,0.0
452,"00:15,048","00:15,081",9.364387,80.090099,123.104,11.94026800369238,0.0013283626215140158
453,"00:15,081","00:15,115",9.364387,80.090099,123.104,11.94026800369238,0.0
454,"00:15,115","00:15,148",9.364387,80.090099,123.104,11.94026800369238,0.0
455,"00:15,148","00:15,181",9.364381,80.090108,123.119,11.94026800369238,0.0012590206141414307
456,"00:15,181","00:15,215",9.364381,80.090108,123.119,11.94026800369238,0.0
457,"00:15,215","00:15,248",9.364381,80.090108,123.119,11.94026800369238,0.0
458,"00:15,248","00:15,281",9.364374,80.090116,123.100,11.94026800369238,0.0012394112069894346
459,"00:15,281","00:15,315",9.364374,80.090116,123.100,11.94026800369238,0.0
460,"00:15,315","00:15,348",9.364374,80.090116,123.100,11.94026800369238,0.0
461,"00:15,348","00:15,382",9.364368,80.090125,123.116,11.94026800369238,0.001259020647601807
462,"00:15,382","00:15,415",9.364368,80.090125,123.116,11.94026800369238,0.0
463,"00:15,415","00:15,448",9.364368,80.090125,123.116,11.94026800369238,0.0
464,"00:15,448","00:15,482",9.364362,80.090134,123.100,11.94026800369238,0.0012590206625293658
465,"00:15,482","00:15,515",9.364362,80.090134,123.100,11.94026800369238,0.0
466,"00:15,515","00:15,548",9.364362,80.090134,123.100,11.94026800369238,0.0
467,"00:15,548","00:15,582",9.364355,80.090143,123.115,11.881077392223316,0.0013283626958136838
468,"00:15,582","00:15,615",9.364355,80.090143,123.115,11.881077392223316,0.0
469,"00:15,615","00:15,648",9.364355,80.090143,123.115,11.881077392223316,0.0
470,"00:15,648","00:15,682",9.364349,80.090151,123.097,11.881077392223316,0.0011647857660912354
471,"00:15,682","00:15,715",9.364349,80.090151,123.097,11.881077392223316,0.0
472,"00:15,715","00:15,749",9.364349,80.090151,123.097,11.881077392223316,0.0
473,"00:15,749","00:15,782",9.364343,80.090159,123.113,11.881077392223316,0.0011647857776660477
474,"00:15,782","00:15,815",9.364343,80.090159,123.113,11.881077392223316,0.0
475,"00:15,815","00:15,849",9.364343,80.090159,123.113,11.881077392223316,0.0
476,"00:15,849","00:15,882",9.364337,80.090168,123.093,11.881077392223316,0.0012590207247274272
477,"00:15,882","00:15,915",9.364337,80.090168,123.093,11.881077392223316,0.0
478,"00:15,915","00:15,949",9.364337,80.090168,123.093,11.881077392223316,0.0
479,"00:15,949","00:15,982",9.364330,80.090177,123.113,11.881077392223316,0.00132836275464924
480,"00:15,982","00:16,015",9.364330,80.090177,123.113,11.881077392223316,0.0
481,"00:16,015","00:16,049",9.364330,80.090177,123.113,11.881077392223316,0.0
482,"00:16,049","00:16,082",9.364324,80.090186,123.106,11.881077392223316,0.001259020757174948
483,"00:16,082","00:16,116",9.364324,80.090186,123.106,11.881077392223316,0.0
484,"00:16,116","00:16,149",9.364324,80.090186,123.106,11.881077392223316,0.0
485,"00:16,149","00:16,182",9.364318,80.090195,123.136,11.881077392223316,0.001259020770671357
486,"00:16,182","00:16,216",9.364318,80.090195,123.136,11.881077392223316,0.0
487,"00:16,216","00:16,249",9.364318,80.090195,123.136,11.881077392223316,0.0
488,"00:16,249","00:16,282",9.364311,80.090204,123.127,11.881077392223316,0.001328362800725824
489,"00:16,282","00:16,316",9.364311,80.090204,123.127,11.881077392223316,0.0
490,"00:16,316","00:16,349",9.364311,80.090204,123.127,11.881077392223316,0.0
491,"00:16,349","00:16,383",9.364304,80.090213,123.154,11.881077392223316,0.0013283628183902126
492,"00:16,383","00:16,416",9.364304,80.090213,123.154,11.881077392223316,0.0
493,"00:16,416","00:16,449",9.364304,80.090213,123.154,11.881077392223316,0.0
494,"00:16,449","00:16,483",9.364298,80.090222,123.144,11.881077392223316,0.0012590208193122886
495,"00:16,483","00:16,516",9.364298,80.090222,123.144,11.881077392223316,0.0
496,"00:16,516","00:16,549",9.364298,80.090222,123.144,11.881077392223316,0.0
497,"00:16,549","00:16,583",9.364291,80.090230,123.167,11.881077392223316,0.0012394113750597226
498,"00:16,583","00:16,616",9.364291,80.090230,123.167,11.881077392223316,0.0
499,"00:16,616","00:16,649",9.364291,80.090230,123.167,11.881077392223316,0.0
500,"00:16,649","00:16,683",9.364285,80.090239,123.150,11.881077392223316,0.0012590208515504899
501,"00:16,683","00:16,716",9.364285,80.090239,123.150,11.881077392223316,0.0
502,"00:16,716","00:16,750",9.364285,80.090239,123.150,11.881077392223316,0.0
503,"00:16,750","00:16,783",9.364279,80.090248,123.160,11.881077392223316,0.001259020869130894
504,"00:16,783","00:16,816",9.364279,80.090248,123.160,11.881077392223316,0.0
505,"00:16,816","00:16,850",9.364279,80.090248,123.160,11.881077392223316,0.0
506,"00:16,850","00:16,883",9.364273,80.090256,123.145,11.800423721205947,0.0011647859264015887
507,"00:16,883","00:16,916",9.364273,80.090256,123.145,11.800423721205947,0.0
508,"00:16,916","00:16,950",9.364273,80.090256,123.145,11.800423721205947,0.0
509,"00:16,950","00:16,983",9.364267,80.090264,123.157,11.800423721205947,0.0011647859403242978
510,"00:16,983","00:17,017",9.364267,80.090264,123.157,11.800423721205947,0.0
511,"00:17,017","00:17,050",9.364267,80.090264,123.157,11.800423721205947,0.0
512,"00:17,050","00:17,083",9.364260,80.090274,123.143,11.800423721205947,0.001421206123044767
513,"00:17,083","00:17,117",9.364260,80.090274,123.143,11.800423721205947,0.0
514,"00:17,117","00:17,150",9.364260,80.090274,123.143,11.800423721205947,0.0
515,"00:17,150","00:17,183",9.364253,80.090283,123.158,11.800423721205947,0.0013283629385342243
516,"00:17,183","00:17,217",9.364253,80.090283,123.158,11.800423721205947,0.0
517,"00:17,217","00:17,250",9.364253,80.090283,123.158,11.800423721205947,0.0
518,"00:17,250","00:17,283",9.364248,80.090291,123.152,11.800423721205947,0.0010976858412201143
519,"00:17,283","00:17,317",9.364248,80.090291,123.152,11.800423721205947,0.0
520,"00:17,317","00:17,350",9.364248,80.090291,123.152,11.800423721205947,0.0
521,"00:17,350","00:17,384",9.364241,80.090299,123.170,11.800423721205947,0.0012394114737989132
522,"00:17,384","00:17,417",9.364241,80.090299,123.170,11.800423721205947,0.0
523,"00:17,417","00:17,450",9.364241,80.090299,123.170,11.800423721205947,0.0
524,"00:17,450","00:17,484",9.364235,80.090308,123.158,11.800423721205947,0.0012590209759454434
525,"00:17,484","00:17,517",9.364235,80.090308,123.158,11.800423721205947,0.0
526,"00:17,517","00:17,550",9.364235,80.090308,123.158,11.800423721205947,0.0
527,"00:17,550","00:17,584",9.364228,80.090317,123.168,11.881077392223316,0.0013283629976004632
528,"00:17,584","00:17,617",9.364228,80.090317,123.168,11.881077392223316,0.0
529,"00:17,617","00:17,650",9.364228,80.090317,123.168,11.881077392223316,0.0
530,"00:17,650","00:17,684",9.364222,80.090325,123.153,11.881077392223316,0.0011647860359393668
531,"00:17,684","00:17,717",9.364222,80.090325,123.153,11.881077392223316,0.0
532,"00:17,717","00:17,751",9.364222,80.090325,123.153,11.881077392223316,0.0
533,"00:17,751","00:17,784",9.364216,80.090334,123.167,11.881077392223316,0.0012590210245418424
534,"00:17,784","00:17,817",9.364216,80.090334,123.167,11.881077392223316,0.0
535,"00:17,817","00:17,851",9.364216,80.090334,123.167,11.881077392223316,0.0
536,"00:17,851","00:17,884",9.364209,80.090343,123.153,11.881077392223316,0.001328363041129037
537,"00:17,884","00:17,917",9.364209,80.090343,123.153,11.881077392223316,0.0
538,"00:17,917","00:17,951",9.364209,80.090343,123.153,11.881077392223316,0.0
539,"00:17,951","00:17,984",9.364203,80.090352,123.169,11.881077392223316,0.0012590210569889525
540,"00:17,984","00:18,018",9.364203,80.090352,123.169,11.881077392223316,0.0
541,"00:18,018","00:18,051",9.364203,80.090352,123.169,11.881077392223316,0.0
542,"00:18,051","00:18,084",9.364197,80.090360,123.155,11.881077392223316,0.0011647860890586547
543,"00:18,084","00:18,118",9.364197,80.090360,123.155,11.881077392223316,0.0
